budget,genre,id,original_language,popularity,revenue,runtime,title,vote_average,vote_count,Main_Actor,Popularity_Actor,Main_Actress,Popularity_Actress,Director,Popularity_Director,release_year,release_month,release_day
75000000,Adventure,12610,en,17.776,13596911,95,Osmosis Jones,6.484,950,Chris Rock,29.291,Brandy Norwood,33.34,Bobby Farrelly,9.484,2001,8,10
1752000,Drama,599,en,17.775,5000000,110,Sunset Boulevard,8.333,2355,William Holden,17.196,Gloria Swanson,3.067,Billy Wilder,10.23,1950,8,17
1000000,Horror,277685,en,17.773,62882090,82,Unfriended,5.53,3197,Shelley Hennig,14.36,Shelley Hennig,14.36,Levan Gabriadze,3.223,2014,10,22
45000000,Comedy,1574,en,17.773,306776732,113,Chicago,7.112,2406,Renée Zellweger,21.713,Renée Zellweger,21.713,Rob Marshall,9.419,2002,12,10
87500000,Science Fiction,419704,en,17.772,127461872,123,Ad Astra,6.101,6199,Brad Pitt,45.393,Ruth Negga,6.673,James Gray,4.983,2019,9,17
10000000,Crime,11507,en,17.766,8801940,114,Body Double,6.739,697,Craig Wasson,5.35,Melanie Griffith,26.977,Brian De Palma,9.096,1984,10,25
32000000,Action,31867,en,17.764,18409891,111,Repo Men,6.312,1787,Jude Law,36.144,Alice Braga,24.629,Miguel Sapochnik,4.155,2010,3,18
25000000,Drama,45317,en,17.76,93617009,116,The Fighter,7.384,4073,Mark Wahlberg,27.242,Amy Adams,42.932,David O. Russell,5.449,2010,12,10
12000000,Drama,1360,en,17.754,56298474,123,Frida,7.424,1913,Salma Hayek Pinault,23.714,Salma Hayek Pinault,23.714,Julie Taymor,3.16,2002,8,29
50000000,Crime,9676,en,17.753,49111202,121,The Black Dahlia,5.615,1009,Josh Hartnett,45.759,Scarlett Johansson,61.259,Brian De Palma,9.096,2006,9,15
28000000,Action,10923,en,17.752,58795814,102,Agent Cody Banks,5.467,1008,Frankie Muniz,21.917,Hilary Duff,15.209,Harald Zwart,4.341,2003,3,14
20000000,Adventure,526,en,17.748,18432000,121,Ladyhawke,7.025,1047,Matthew Broderick,28.012,Michelle Pfeiffer,27.668,Richard Donner,6.481,1985,3,27
60000000,Action,9664,en,17.746,17834865,138,Flyboys,6.533,734,James Franco,15.925,,,Tony Bill,4.561,2006,9,22
28000000,Comedy,137093,en,17.745,134402450,105,Last Vegas,6.404,2013,Robert De Niro,27.946,Mary Steenburgen,27.868,Jon Turteltaub,7.75,2013,10,31
15000000,Action,10538,en,17.744,44065653,84,Passenger 57,5.943,908,Wesley Snipes,27.639,Alex Datcher,8.063,Kevin Hooks,4.691,1992,11,6
68000000,Thriller,10003,en,17.741,118063304,116,The Saint,6.1,1033,Val Kilmer,32.606,Elisabeth Shue,32.593,Phillip Noyce,6.807,1997,4,3
25000000,Drama,590,en,17.74,41597830,114,The Hours,7.286,1544,Julianne Moore,28.39,Julianne Moore,28.39,Stephen Daldry,4.506,2002,12,27
46000000,Animation,13691,en,17.739,62870546,75,Piglet's Big Movie,6.683,326,John Fiedler,11.309,,,Francis Glebas,3.801,2003,3,16
26000000,Crime,70436,en,17.733,29657751,111,The Raven,6.276,1248,John Cusack,38.904,Alice Eve,23.898,James McTeigue,7.256,2012,3,9
35000000,Drama,556984,en,17.732,107423,130,The Trial of the Chicago 7,7.724,2796,Eddie Redmayne,20.185,,,Aaron Sorkin,15.474,2020,9,25
25000000,Crime,13252,en,17.727,5796630,88,Cleaner,6.036,758,Samuel L. Jackson,44.217,Eva Mendes,32.757,Renny Harlin,9.089,2007,9,11
10500000,Drama,266285,da,17.726,1363964,92,The Salvation,6.451,772,Mads Mikkelsen,94.232,Eva Green,73.632,Kristian Levring,1.22,2014,5,22
12000000,Comedy,57157,en,17.726,22939027,94,Young Adult,5.801,1141,Charlize Theron,37.76,Charlize Theron,37.76,Jason Reitman,7.414,2011,11,11
24500000,Adventure,11416,en,17.724,17218023,126,The Mission,7.392,1283,Robert De Niro,27.946,,,Roland Joffé,5.57,1986,9,24
10000000,Drama,1989,en,17.723,21786738,95,My Blueberry Nights,6.399,691,Norah Jones,9.926,Norah Jones,9.926,Wong Kar-wai,6.548,2007,11,28
35000000,Comedy,11890,en,17.722,23562716,109,Oscar,6.282,454,Sylvester Stallone,45.873,Marisa Tomei,31.574,John Landis,15.585,1991,4,26
1250000,Drama,43266,en,17.72,6000000,118,How Green Was My Valley,7.232,353,Walter Pidgeon,9.303,Anna Lee,13.478,John Ford,11.487,1941,10,28
28000000,Comedy,1588,en,17.719,90449929,98,Bring It On,6.229,1571,Kirsten Dunst,36.159,Kirsten Dunst,36.159,Peyton Reed,15.553,2000,8,25
8000000,Drama,79224,ko,17.716,49000000,122,War of the Arrows,7.205,234,Park Hae-il,13.064,Moon Chae-won,11.075,Kim Han-min,5.212,2011,8,10
57000000,Comedy,9621,en,17.715,52164016,123,Elizabethtown,6.184,1008,Orlando Bloom,42.752,Kirsten Dunst,36.159,Cameron Crowe,5.645,2005,10,14
19700000,Animation,140870,fr,17.714,30000000,89,Minuscule: Valley of the Lost Ants,6.97,418,John DeCantis,0.97,,,Hélène Giraud,1.013,2013,11,17
12000000,Drama,11121,en,17.712,20101247,171,Tess,7,298,Nastassja Kinski,25.375,Nastassja Kinski,25.375,Roman Polanski,9.725,1979,10,6
58000000,Comedy,11860,en,17.711,53672080,127,Sabrina,6.161,560,Harrison Ford,59.531,Julia Ormond,15.57,Sydney Pollack,7.239,1995,12,15
32000000,Adventure,18032,en,17.709,7162618,103,The Secret of Moonacre,6.468,419,Dakota Blue Richards,13.017,Dakota Blue Richards,13.017,Gábor Csupó,4.168,2009,2,6
28000000,Action,10016,en,17.708,14010832,98,Ghosts of Mars,5.126,984,Natasha Henstridge,29.439,Natasha Henstridge,29.439,John Carpenter,27.234,2001,8,24
125000,Drama,10775,cn,17.705,8708932,101,Infernal Affairs,7.8,1467,Andy Lau,18.686,Kelly Chen,4.99,Andrew Lau Wai-Keung,4.794,2002,12,12
180000,Drama,21334,fa,17.704,925402,89,Children of Heaven,7.945,549,Reza Naji,3.255,,,Majid Majidi,3.391,1997,8,1
4000000,Horror,473149,en,17.701,5132274,96,Traffik,6.163,421,Paula Patton,34.33,Paula Patton,34.33,Deon Taylor,3.347,2018,4,20
700000,Drama,336011,en,17.696,200242,88,White Girl,5.636,435,Morgan Saylor,9.278,Morgan Saylor,9.278,Elizabeth Wood,2.055,2016,9,2
15000000,Action,9070,en,16.074,66400000,96,Mighty Morphin Power Rangers: The Movie,5.813,643,Johnny Yong Bosch,3.009,Karan Ashley,3.825,Bryan Spicer,3.933,1995,6,30
8000000,Thriller,510298,en,16.069,592565,103,Seberg,6,219,Anthony Mackie,17.976,Kristen Stewart,38.036,Benedict Andrews,1.22,2019,12,13
16800000,Comedy,229297,en,16.069,51029361,98,Magic in the Moonlight,6.496,1981,Colin Firth,24.876,Emma Stone,63.298,Woody Allen,12.269,2014,7,25
50000,Drama,8653,ko,16.064,24963,90,The Isle,7.017,288,Kim Yu-seok,3.28,Suh Jung,5.274,Kim Ki-duk,6.073,2000,4,22
5000000,Crime,514277,en,16.057,661769,100,Mara,5.663,347,Javier Botet,23.149,Olga Kurylenko,29.85,Clive Tonge,2.268,2018,8,22
17000000,Comedy,81836,en,16.057,73244881,111,To Rome with Love,5.775,1903,Woody Allen,12.269,Penélope Cruz,29.898,Woody Allen,12.269,2012,4,20
120000000,Comedy,42888,en,16.057,48668907,121,How Do You Know,5.31,902,Paul Rudd,36.148,Reese Witherspoon,42.739,James L. Brooks,7.353,2010,12,17
1000000,Thriller,203834,en,16.056,23456897,90,Jessabelle,5.4,735,Mark Webber,8.295,Sarah Snook,19.046,Kevin Greutert,6.386,2014,11,7
19201483,Comedy,360365,es,16.039,17000172,95,Tini: The New Life of Violetta,7.3,359,Jorge Blanco,5.261,Tini Stoessel,7.853,Juan Pablo Buscarini,3.172,2016,5,4
15000000,Comedy,6961,en,16.037,47175038,88,The Wedding Date,6.806,1097,Dermot Mulroney,31.615,Debra Messing,17.429,Clare Kilner,2.618,2005,2,4
29000000,Drama,3784,en,16.036,22773535,118,Frankie and Johnny,6.709,493,Al Pacino,56.209,Michelle Pfeiffer,27.668,Garry Marshall,13.558,1991,10,11
20000000,Comedy,20391,en,16.033,31678778,164,Paint Your Wagon,6.394,217,Lee Marvin,19.005,Jean Seberg,12.508,Joshua Logan,2.267,1969,10,15
25000000,Action,12211,en,16.025,15843608,87,Highlander: Endgame,4.8,370,Christophe Lambert,21.106,Lisa Barbuscia,4.994,Douglas Aarniokoski,5.95,2000,9,1
20000000,Drama,13497,en,16.024,57588485,118,Drumline,6.909,464,Nick Cannon,11.97,Zoe Saldaña,84.656,Charles Stone III,2.139,2002,12,13
12000000,Drama,86825,en,16.023,12077441,99,Stoker,6.655,2100,Matthew Goode,19.664,Mia Wasikowska,14.581,Park Chan-wook,13.024,2013,2,28
47000000,Adventure,8592,en,16.021,103738726,105,Dick Tracy,6.131,858,Warren Beatty,26.219,Madonna,18.542,Warren Beatty,26.219,1990,4,5
45000000,Action,9754,en,16.019,82800000,105,Firewall,5.819,859,Harrison Ford,59.531,Virginia Madsen,23.873,Richard Loncraine,2.454,2006,2,8
3196621,Comedy,318917,de,16.016,25513752,116,Look Who's Back,6.804,1660,Oliver Masucci,29.428,Katja Riemann,9.619,David Wnendt,5.211,2015,10,8
19000000,Horror,11133,en,16.014,40996665,91,Poltergeist II: The Other Side,5.996,597,Craig T. Nelson,15.337,JoBeth Williams,14.928,Brian Gibson,4.798,1986,5,23
5000000,Fantasy,542224,en,16.007,22304357,87,Gretel & Hansel,5.984,1287,Samuel Leakey,2.954,Sophia Lillis,44.346,Oz Perkins,15.191,2020,1,30
6000000,Horror,13122,en,16.005,31347154,102,The People Under the Stairs,6.563,594,Brandon Quintin Adams,11.321,Wendy Robie,4.649,Wes Craven,10.58,1991,11,1
19400000,Romance,14202,en,16.004,26910847,125,The Painted Veil,7.256,1070,Edward Norton,29.084,Naomi Watts,23.11,John Curran,1.547,2006,12,9
16500000,Comedy,10760,en,16.004,13620075,108,Sydney White,6.47,984,Matt Long,10.739,Amanda Bynes,21.043,Joe Nussbaum,2.746,2007,9,21
10769016,Drama,519010,es,15.999,37359689,114,Pain and Glory,7.42,1665,Antonio Banderas,36.299,Nora Navas,6.803,Pedro Almodóvar,7.789,2019,3,22
12000000,Comedy,427900,en,15.998,27020284,97,Home Again,6.123,1132,Pico Alexander,7.155,Reese Witherspoon,42.739,Hallie Meyers-Shyer,0.883,2017,9,7
2000000,Western,223485,en,15.998,229094,84,Slow West,6.681,913,Michael Fassbender,74.78,Caren Pistorius,11.073,John Maclean,1.96,2015,5,15
25000000,Drama,15992,en,15.996,10719357,99,Abandon,4.8,146,Benjamin Bratt,19.836,Katie Holmes,38.293,Stephen Gaghan,2.746,2002,10,14
6000000,Drama,13537,en,15.994,2944752,94,Shattered Glass,6.976,382,Hayden Christensen,43.716,Chloë Sevigny,13.572,Billy Ray,5.075,2003,11,14
800000,Comedy,13552,en,15.989,284785,83,The Doom Generation,6.347,216,James Duval,10.867,Rose McGowan,18.547,Gregg Araki,3.226,1995,10,27
25477000,Adventure,105001,cn,15.987,26033917,104,Iceman,5.503,179,Donnie Yen,32.292,Huang Shengyi,11.773,Law Wing-Cheong,1.4,2014,4,17
4000000,Adventure,27551,en,15.982,800000,87,The Barbarians,5.7,110,Peter Paul,6.776,Eva LaRue,9.844,Ruggero Deodato,4.584,1987,3,1
3500000,Thriller,20701,en,15.978,16324573,93,Tales from the Darkside: The Movie,6.204,338,Matthew Lawrence,7.43,Debbie Harry,8.779,John Harrison,3.465,1990,5,3
7000000,Drama,71859,en,15.977,10765283,113,We Need to Talk About Kevin,7.56,2611,John C. Reilly,17.776,Tilda Swinton,58.891,Lynne Ramsay,4.229,2011,9,28
6500000,Adventure,754067,fr,15.975,4181043,84,Vicky and Her Mystery,7.139,468,Vincent Elbaz,2.982,Shanna Keil,1.593,Denis Imbert,2.46,2021,12,15
23000000,Crime,17494,en,15.969,57138719,117,Unlawful Entry,6.156,266,Kurt Russell,59.154,Madeleine Stowe,28.254,Jonathan Kaplan,3.738,1992,6,26
30000000,Animation,14239,en,15.969,14110589,102,Cool World,5.531,648,Gabriel Byrne,17.029,Kim Basinger,16.844,Ralph Bakshi,4.633,1992,7,10
22000000,Romance,11982,en,15.967,10340263,96,Look Who's Talking Now!,5.351,958,John Travolta,36.781,Kirstie Alley,11.152,Tom Ropelewski,1.417,1993,11,5
14500000,Action,10859,en,15.966,65700000,116,Stakeout,6.438,362,Richard Dreyfuss,18.252,Madeleine Stowe,28.254,John Badham,8.026,1987,8,5
6000000,Romance,2293,en,15.965,2122561,94,Mallrats,6.764,1137,Jeremy London,20.391,Shannen Doherty,14.962,Kevin Smith,15.036,1995,10,20
2300000,Crime,7452,en,15.962,7724701,124,"The Cook, the Thief, His Wife & Her Lover",7.369,557,Richard Bohringer,5.976,Helen Mirren,68.27,Peter Greenaway,2.998,1989,10,13
19000000,Comedy,10762,en,15.959,69631118,95,Without a Paddle,5.547,601,Seth Green,18.223,,,Steven Brill,2.903,2004,8,20
26000000,Drama,583406,en,15.957,6416063,126,Judas and the Black Messiah,7.353,1370,LaKeith Stanfield,13.874,Dominique Fishback,11.993,Shaka King,1.4,2021,2,12
14000000,Drama,27804,en,15.955,1029721,116,The Thing Called Love,6.288,126,River Phoenix,44.443,Samantha Mathis,12.336,Peter Bogdanovich,8.401,1993,8,27
12250000,Crime,157845,en,15.951,2510007,103,The Rover,6.283,878,Guy Pearce,28.556,Susan Prior,2.434,David Michôd,3.303,2014,6,4
13500000,Drama,25208,en,15.95,794481,105,The Caveman's Valentine,5.672,123,Samuel L. Jackson,44.217,Ann Magnuson,10.074,Kasi Lemmons,6.323,2001,1,19
13700000,Comedy,977506,fr,15.948,9693463,102,The Crime Is Mine,6.537,260,Fabrice Luchini,8.794,Nadia Tereszkiewicz,8.289,François Ozon,6.205,2023,3,8
20000000,Comedy,13159,en,15.947,25000167,113,Georgia Rule,5.962,404,Cary Elwes,42.107,Felicity Huffman,6.454,Garry Marshall,13.558,2007,5,10
5000000,Comedy,15659,en,15.941,45000000,116,Foul Play,6.3,197,Chevy Chase,20.847,Goldie Hawn,16.169,Colin Higgins,1.306,1978,7,14
5600000,Romance,18172,en,15.936,17233166,91,All the Right Moves,5.763,232,Tom Cruise,43.061,Lea Thompson,16.023,Michael Chapman,3.506,1983,10,21
3000000,Horror,8852,en,15.924,14182492,101,Prince of Darkness,6.769,886,Donald Pleasence,22.149,Lisa Blount,6.342,John Carpenter,27.234,1987,10,23
31000000,Drama,2054,en,15.923,106269971,137,Mr. Holland's Opus,6.971,375,Richard Dreyfuss,18.252,Glenne Headly,13.552,Stephen Herek,11.264,1995,12,29
20000000,Comedy,14736,en,15.92,27728118,124,Love & Basketball,7.5,389,Omar Epps,11.575,Sanaa Lathan,13.569,Gina Prince-Bythewood,3.254,2000,4,21
8000000,Comedy,9749,en,15.914,59612888,98,Fletch,6.725,605,Chevy Chase,20.847,Dana Wheeler-Nicholson,10.819,Michael Ritchie,4.251,1985,5,31
39000000,Animation,351044,en,15.912,12780692,116,Welcome to Marwen,6.563,1072,Steve Carell,28.435,Leslie Mann,31.17,Robert Zemeckis,8.925,2018,12,21
15000000,Drama,157851,en,15.907,1338365,112,Maps to the Stars,6.176,1018,John Cusack,38.904,Julianne Moore,28.39,David Cronenberg,18.764,2014,5,21
30000000,Drama,82696,en,15.907,114281051,100,Hope Springs,6.255,723,Tommy Lee Jones,35.636,Meryl Streep,26.325,David Frankel,4.499,2012,8,7
12500000,Horror,26688,en,15.907,27206120,101,Sorority Row,5.469,524,Julian Morris,7.68,Briana Evigan,8.203,Stewart Hendler,1.911,2009,9,9
6500000,Drama,925,en,15.903,37300000,120,Do the Right Thing,7.763,1591,Danny Aiello,13.337,,,Spike Lee,16.106,1989,6,14
17000000,Family,18736,en,15.897,55534455,94,The Lizzie McGuire Movie,6.309,1194,Adam Lamberg,5.819,Hilary Duff,15.209,Jim Fall,4.047,2003,5,2
13000000,Drama,492452,en,15.896,12616995,103,Ben Is Back,6.65,868,Lucas Hedges,13.74,Julia Roberts,27.725,Peter Hedges,2.413,2018,12,5
6000000,Drama,10839,en,15.888,201,132,Cross of Iron,7.058,354,James Coburn,33.342,,,Sam Peckinpah,6.511,1977,1,29
70000000,Adventure,26428,en,15.886,39457342,127,Agora,6.963,1314,Max Minghella,21.321,Rachel Weisz,40.223,Alejandro Amenábar,6.391,2009,5,17
90000000,Crime,4477,en,15.883,140807547,107,The Devil's Own,6.153,1088,Harrison Ford,59.531,Natascha McElhone,22.601,Alan J. Pakula,2.998,1997,3,13
20000000,Comedy,10426,en,15.879,33526835,85,Friday After Next,6.277,372,Ice Cube,19.414,K.D. Aubert,8.148,Marcus Raboy,2.191,2002,11,22
18000000,Comedy,16081,en,15.872,9000000,152,Doctor Dolittle,6.085,158,Rex Harrison,13.534,Samantha Eggar,13.196,Richard Fleischer,5.685,1967,12,5
40000000,Thriller,12590,en,15.87,2622015,105,Below,6.023,406,Matthew Davis,19.017,Olivia Williams,21.01,David Twohy,5.386,2002,8,11
4000000,Western,38765,en,15.869,6000000,111,Chisum,6.747,168,John Wayne,17.983,,,Andrew V. McLaglen,6.568,1970,7,23
16000000,Drama,152599,en,15.866,5867686,117,The Immigrant,6.306,771,Joaquin Phoenix,25.944,Marion Cotillard,25.669,James Gray,4.983,2013,11,27
8000000,Action,17657,en,15.864,4600000,148,Ice Station Zebra,6.2,147,Rock Hudson,7.953,,,John Sturges,4.394,1968,10,23
16000000,Fantasy,3064,en,15.861,16300000,108,Chances Are,6.7,241,Robert Downey Jr.,46.048,Cybill Shepherd,26.523,Emile Ardolino,6.641,1989,3,10
2000000,Drama,990,en,15.859,7600000,134,The Hustler,7.697,875,Paul Newman,30.591,Piper Laurie,14.631,Robert Rossen,5.356,1961,9,25
18000000,Western,13249,en,15.858,1220058,115,Seraphim Falls,6.42,514,Liam Neeson,97.057,,,David Von Ancken,2.607,2007,1,26
5600000,Drama,157370,en,15.857,1600000,104,Kill Your Darlings,7.1,1280,Daniel Radcliffe,50.02,,,John Krokidas,2.342,2013,6,10
40000000,Drama,1833,en,15.854,31670620,135,Rent,6.832,526,Anthony Rapp,6.936,Rosario Dawson,29.612,Chris Columbus,16.603,2005,11,17
4500000,Comedy,10127,en,15.852,3813293,86,Critters 2,5.96,376,Scott Grimes,35.848,Liane Curtis,3.747,Mick Garris,8.271,1988,4,29
13000000,Comedy,11962,en,15.85,4619014,78,Joe's Apartment,5.54,302,Megan Ward,19.899,Megan Ward,9.024,John Payson,0.6,1996,7,26
40500000,Fantasy,245842,en,15.847,2182492,94,The King's Daughter,7.107,646,Pierce Brosnan,73.142,Kaya Scodelario,28.679,Sean McNamara,5.663,2022,1,21
5000000,Science Fiction,539651,en,15.832,5300000,107,Don't Let Go,6.868,334,David Oyelowo,21.633,Storm Reid,31.245,Jacob Aaron Estes,2.081,2019,8,30
30000000,Comedy,13341,en,15.83,34252847,113,Bad News Bears,5.9,242,Billy Bob Thornton,21.588,Marcia Gay Harden,14.408,Richard Linklater,11.207,2005,7,22
6000000,Comedy,19556,en,15.829,4591629,89,Miss March,5.516,337,Zach Cregger,8.277,Eve Mauro,5.183,Zach Cregger,8.277,2009,3,13
10000000,Drama,53457,fr,15.826,17511906,111,Sarah's Key,7.286,652,Niels Arestrup,3.006,Kristin Scott Thomas,28.338,Gilles Paquet-Brenner,1.532,2010,9,16
25000000,Music,21724,en,15.825,31439140,83,Dance Flick,4.702,225,Damon Wayans Jr.,10.954,Shoshana Bush,2.92,Damien Dante Wayans,3.6,2009,5,22
1650000,War,11426,en,15.824,30500000,118,From Here to Eternity,7.296,572,Burt Lancaster,13.827,Deborah Kerr,12.383,Fred Zinnemann,4.269,1953,8,28
12000000,Music,585244,en,15.821,16069730,115,I Still Believe,7.609,1095,K.J. Apa,9.034,Britt Robertson,20.822,Jon Erwin,1.518,2020,3,12
2500000,Drama,452,da,15.812,7235,117,The Idiots,6.455,511,Jens Albinus,9.968,Bodil Jørgensen,8.459,Lars von Trier,12.014,1998,4,28
4000000,Thriller,242095,en,15.811,2665322,97,The Signal,5.98,1546,Brenton Thwaites,17.34,Olivia Cooke,24.949,William Eubank,3.309,2014,3,15
12000000,Animation,10800,fr,15.81,12235843,80,Dragon Hunters,6.556,418,Vincent Lindon,6.318,Amanda Lear,10.07,Guillaume Ivernel,2.01,2008,3,19
22000000,Horror,41505,en,15.805,851517,112,6 Souls,6.047,657,Jonathan Rhys Meyers,20.306,Julianne Moore,28.39,Måns Mårlind,2.619,2010,3,27
26000000,Comedy,18147,en,15.803,21949234,90,Unaccompanied Minors,6,280,Lewis Black,6.748,,,Paul Feig,6.617,2006,12,8
18000000,Comedy,918,en,15.793,39321715,95,Blind Date,6,439,Bruce Willis,50.247,Kim Basinger,16.844,Blake Edwards,4.002,1987,3,27
2000000,Comedy,7091,en,15.79,725131,103,Vampire's Kiss,5.984,342,Nicolas Cage,70.189,María Conchita Alonso,8.446,Robert Bierman,3.487,1988,9,17
23000000,Drama,529485,en,15.788,14590514,107,The Way Back,6.624,1029,Ben Affleck,19.855,Michaela Watkins,9.069,Gavin O'Connor,5.126,2020,3,5
4800000,Horror,440021,en,15.787,125479266,97,Happy Death Day,6.64,5789,Israel Broussard,7.659,Jessica Rothe,16.426,Christopher Landon,9.952,2017,10,12
30000000,Comedy,9024,en,15.787,11146270,94,For Love or Money,6.208,317,Michael J. Fox,17.789,Gabrielle Anwar,21.575,Barry Sonnenfeld,8.455,1993,10,1
7000000,Drama,44835,en,15.786,449702,106,Hesher,6.84,618,Joseph Gordon-Levitt,44.888,Natalie Portman,46.511,Spencer Susser,3.534,2010,1,22
18000000,Action,11286,en,15.778,72179579,95,The Cannonball Run,6.123,564,Burt Reynolds,17.051,Farrah Fawcett,15.239,Hal Needham,7.955,1981,6,19
12500000,Drama,45094,en,15.774,11826980,107,Conviction,7.07,552,Sam Rockwell,14.101,Hilary Swank,19.754,Tony Goldwyn,19.396,2010,10,15
28000000,Drama,14292,en,15.771,64445708,135,Miracle,7.053,542,Kurt Russell,59.154,Patricia Clarkson,19.028,Gavin O'Connor,5.126,2004,2,6
25000000,Romance,38543,en,15.768,5151023,121,Ironclad,6.145,676,James Purefoy,21.559,Kate Mara,52.292,Jonathan English,1.807,2011,3,3
60000000,Romance,16558,en,15.767,78176181,125,Duplicity,5.894,720,Clive Owen,33.813,Julia Roberts,27.725,Tony Gilroy,10.72,2009,3,18
1686858,Fantasy,397852,fi,15.762,1891907,105,Rendel,5.5,216,Kris Gummerus,2.789,,,Jesse Haaja,0.61,2017,9,22
40000000,Drama,293767,en,15.757,30930984,113,Billy Lynn's Long Halftime Walk,6.005,527,Joe Alwyn,17.776,Kristen Stewart,38.036,Ang Lee,10.984,2016,11,10
9000000,Comedy,5968,en,15.757,25308147,87,The Woman in Red,6.198,449,Gene Wilder,9.163,Judith Ivey,10.6,Gene Wilder,9.163,1984,8,15
1500000,Comedy,3083,en,15.757,9600000,129,Mr. Smith Goes to Washington,7.881,945,James Stewart,14.279,Jean Arthur,6.668,Frank Capra,7.402,1939,10,19
55000000,Action,8860,en,15.756,31987563,117,Metro,5.647,499,Eddie Murphy,46.935,Kim Miyori,4.428,Thomas Carter,15.701,1997,1,16
45000000,Family,9981,en,15.754,56070433,95,Kicking & Screaming,5.786,579,Will Ferrell,27.568,Kate Walsh,18.209,Jesse Dylan,4.079,2005,5,13
19000000,Crime,274,en,15.749,272742922,119,The Silence of the Lambs,8.343,15211,Anthony Hopkins,31.578,Jodie Foster,41.2,Jonathan Demme,7.074,1991,2,14
28000000,Drama,9746,en,15.744,5684789,134,Kundun,6.9,410,Robert Lin,1.96,,,Martin Scorsese,28.637,1997,12,25
4638783,Western,11577,en,15.743,11000000,116,Pat Garrett & Billy the Kid,7.174,362,James Coburn,33.342,Katy Jurado,9.282,Sam Peckinpah,6.511,1973,5,23
17759769,Drama,12783,en,15.742,43306325,110,The Duchess,6.995,1592,Ralph Fiennes,83.442,Keira Knightley,38.999,Saul Dibb,2.989,2008,9,5
14000000,Horror,492611,en,15.74,19428166,94,The Turning,5.79,915,Finn Wolfhard,33.924,Mackenzie Davis,30.975,Floria Sigismondi,1.874,2020,1,23
